a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,p16,r17,s18,t19,u20,v21,w22,x23,y24,z25,aa26,bb27,cc28,dd29,ee30,ff31,gg32,hh33,ii34,jj35,kk36,ll37,mm38,nn39,oo40,pp41,qq42,rr43,ss44,tt45,uu46,vv47,ww48,xx49,yy50,zz51,aaa52,bbb53,ccc54,ddd55,eee66,
feature,DEVONLY_NOTINBUILD_LIMITER_BUNDLE_50_4,sku_limiter_bigbundle_4,0,,,,,,,0,0,0,0,0,0,0,0,0x80025A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,13015,,,,,,MTX9,
feature,DEVONLY_NOTINBUILD_LIMITER_15_5,sku_limiter_bundle_15_5,0,,,,,,,0,0,0,0,0,0,0,0,0x8001AA,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11125,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_BUNDLE_2_1,sku_limiter_bundle_2_1,0,,,,,,,0,0,0,0,0,0,0,0,0x8001AF,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11126,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_BUNDLE_30,sku_limiter_bundle_30_discount,0,,,,,,,0,0,0,0,0,0,0,0,0x800163,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8567,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_BUNDLE_5_1,sku_limiter_bundle_5_1,0,,,,,,,0,0,0,0,0,0,0,0,0x80014B,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8271,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_BUNDLE_5_2,sku_limiter_bundle_5_discount_2,0,,,,,,,0,0,0,0,0,0,0,0,0x800160,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8568,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_BUNDLE_5,sku_limiter_bundle_5_discount50,0,,,,,,,0,0,0,0,0,0,0,0,0x800140,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8272,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_CAMO_AC,sku_limiter_camo_ac,0,,,,,,,0,0,0,0,0,0,0,0,0x800101,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6270,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_CAMO_AC_3,sku_limiter_camo_ac_3,0,,,,,,,0,0,0,0,0,0,0,0,0x800146,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8273,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_CAMO_AC_4,sku_limiter_camo_ac_4,0,,,,,,,0,0,0,0,0,0,0,0,0x8001B6,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11127,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_CAMO_AC_5,sku_limiter_camo_ac_5,0,,,,,,,0,0,0,0,0,0,0,0,0x8001D9,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11554,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_CAMO_AC_6,sku_limiter_camo_ac_6,0,,,,,,,0,0,0,0,0,0,0,0,0x800201,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12474,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_CAVALRY_BUNDLE,sku_limiter_cavalry_bundle,0,,,,,,,0,0,0,0,0,0,0,0,0x8001D2,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11555,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC,sku_limiter_charm_ac,0,,,,,,,0,0,0,0,0,0,0,0,0x8000FF,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6271,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC_2,sku_limiter_charm_ac_2,0,,,,,,,0,0,0,0,0,0,0,0,0x80010C,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7711,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC_4,sku_limiter_charm_ac_4,0,,,,,,,0,0,0,0,0,0,0,0,0x800145,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8274,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC_5,sku_limiter_charm_ac_5,0,,,,,,,0,0,0,0,0,0,0,0,0x80015A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8569,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC_6,sku_limiter_charm_ac_6,0,,,,,,,0,0,0,0,0,0,0,0,0x8001B3,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11128,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC_7,sku_limiter_charm_ac_7,0,,,,,,,0,0,0,0,0,0,0,0,0x8001D3,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11556,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_CHARM_AC_8,sku_limiter_charm_ac_8,0,,,,,,,0,0,0,0,0,0,0,0,0x8001FC,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12475,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_COMMANDO_BUNDLE,sku_limiter_commando_bundle,0,,,,,,,0,0,0,0,0,0,0,0,0x800207,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12476,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_COVERT_10_1,sku_limiter_covert_10_1,0,,,,,,,0,0,0,0,0,0,0,0,0x800203,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12477,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_COVERT_10_1_2,sku_limiter_covert_10_1_2,0,,,,,,,0,0,0,0,0,0,0,0,0x80020A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12478,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_COVERT_5_1,sku_limiter_covert_5_1,0,,,,,,,0,0,0,0,0,0,0,0,0x800205,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12479,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_COVERT_BUNDLE,sku_limiter_covert_bundle,0,,,,,,,0,0,0,0,0,0,0,0,0x800208,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12480,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_COVERT_STARTER,sku_limiter_covert_starter,0,,,,,,,0,0,0,0,0,0,0,0,0x8001FE,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12481,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_CWL,sku_limiter_cwl_cwl,0,,,,,,,0,0,0,0,0,0,0,0,0x80018B,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10269,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_ECHOFOX,sku_limiter_cwl_echofox,0,,,,,,,0,0,0,0,0,0,0,0,0x80017C,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10270,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_ENVY,sku_limiter_cwl_envy,0,,,,,,,0,0,0,0,0,0,0,0,0x80017D,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10271,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_EPSILON,sku_limiter_cwl_epsilon,0,,,,,,,0,0,0,0,0,0,0,0,0x80017E,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10272,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_EUNITED,sku_limiter_cwl_eunited,0,,,,,,,0,0,0,0,0,0,0,0,0x80017F,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10273,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_EVIL_GENIUSES,sku_limiter_cwl_evil_geniuses,0,,,,,,,0,0,0,0,0,0,0,0,0x800180,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10274,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_FAZE,sku_limiter_cwl_faze,0,,,,,,,0,0,0,0,0,0,0,0,0x800181,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10275,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_KALIBER,sku_limiter_cwl_kaliber,0,,,,,,,0,0,0,0,0,0,0,0,0x80018A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10276,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_LUMINOSITY,sku_limiter_cwl_luminosity,0,,,,,,,0,0,0,0,0,0,0,0,0x800182,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10277,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_MINDFREAK,sku_limiter_cwl_mindfreak,0,,,,,,,0,0,0,0,0,0,0,0,0x800183,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10278,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_OPTIC,sku_limiter_cwl_optic,0,,,,,,,0,0,0,0,0,0,0,0,0x800184,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10279,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_RED,sku_limiter_cwl_red,0,,,,,,,0,0,0,0,0,0,0,0,0x800185,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10280,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_RISE,sku_limiter_cwl_rise,0,,,,,,,0,0,0,0,0,0,0,0,0x800186,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10281,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_SPLYCE,sku_limiter_cwl_splyce,0,,,,,,,0,0,0,0,0,0,0,0,0x800187,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10282,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_UNILAD,sku_limiter_cwl_unilad,0,,,,,,,0,0,0,0,0,0,0,0,0x800188,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10283,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_CWL_VITALITY,sku_limiter_cwl_vitality,0,,,,,,,0,0,0,0,0,0,0,0,0x800189,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,10284,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_DIRECT_UNIFORM,sku_limiter_direct_uniform,0,,,,,,,0,0,0,0,0,0,0,0,0x8001EB,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11597,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_DOUBLE_BRIBE_BUNDLE,sku_limiter_double_bribe_bundle,0,,,,,,,0,0,0,0,0,0,0,0,0x8001A8,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11129,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_DOUBLE_BRIBE_BUNDLE_2,sku_limiter_double_bribe_bundle_2,0,,,,,,,0,0,0,0,0,0,0,0,0x8001CC,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11557,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_DOUBLE_BRIBE_BUNDLE_3,sku_limiter_double_bribe_bundle_3,0,,,,,,,0,0,0,0,0,0,0,0,0x8001CF,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11558,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_EMOTE_AC,sku_limiter_emote_ac,0,,,,,,,0,0,0,0,0,0,0,0,0x80014A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8275,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_EMOTE_AC_2,sku_limiter_emote_ac_2,0,,,,,,,0,0,0,0,0,0,0,0,0x800164,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8570,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_EMOTE_AC_3,sku_limiter_emote_ac_3,0,,,,,,,0,0,0,0,0,0,0,0,0x8001A7,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11130,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_EMOTE_AC_4,sku_limiter_emote_ac_4,0,,,,,,,0,0,0,0,0,0,0,0,0x8001CD,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11559,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_EMOTE_AC_5,sku_limiter_emote_ac_5,0,,,,,,,0,0,0,0,0,0,0,0,0x800206,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12482,,,,,,MTX8,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_UNIFORM,sku_limiter_epic_uniform,0,,,,,,,0,0,0,0,0,0,0,0,0x80013E,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8276,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_UNIFORM_AC,sku_limiter_epic_uniform_ac,0,,,,,,,0,0,0,0,0,0,0,0,0x8000FC,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6272,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_UNIFORM_AC_2,sku_limiter_epic_uniform_ac_2,0,,,,,,,0,0,0,0,0,0,0,0,0x80010A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7706,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_WEAPON_AC,sku_limiter_epic_weapon_ac,0,,,,,,,0,0,0,0,0,0,0,0,0x800143,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8277,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_WEAPON_AC_2,sku_limiter_epic_weapon_ac_2,0,,,,,,,0,0,0,0,0,0,0,0,0x800168,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8571,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_WEEKEND,sku_limiter_epic_weekend,0,,,,,,,0,0,0,0,0,0,0,0,0x80010B,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7707,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_MONDAY,sku_limiter_epicmonday,0,,,,,,,0,0,0,0,0,0,0,0,0x800100,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6273,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_TRIPLE,sku_limiter_epictriple,0,,,,,,,0,0,0,0,0,0,0,0,0x8000FD,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6274,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_EPIC_TRIPLE_2,sku_limiter_epictriple_2,0,,,,,,,0,0,0,0,0,0,0,0,0x800147,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8278,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_FRONTLINES_BUNDLE,sku_limiter_frontlines_bundle,0,,,,,,,0,0,0,0,0,0,0,0,0x8000D8,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4258,,,,,,MTX1,
feature,DEVONLY_NOTINBUILD_LIMITER_FRONTLINES_BUNDLE_2,sku_limiter_frontlines_bundle_2,0,,,,,,,0,0,0,0,0,0,0,0,0x800161,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8572,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_1,sku_limiter_generic_1,0,,,,,,,0,0,0,0,0,0,0,0,0x8000E2,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4850,,,,,,MTX2,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_10,sku_limiter_generic_10,0,,,,,,,0,0,0,0,0,0,0,0,0x800119,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7885,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_11,sku_limiter_generic_11,0,,,,,,,0,0,0,0,0,0,0,0,0x80011A,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7886,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_12,sku_limiter_generic_12,0,,,,,,,0,0,0,0,0,0,0,0,0x80011B,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7887,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_13,sku_limiter_generic_13,0,,,,,,,0,0,0,0,0,0,0,0,0x80011C,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7888,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_14,sku_limiter_generic_14,0,,,,,,,0,0,0,0,0,0,0,0,0x80011D,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7889,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_15,sku_limiter_generic_15,0,,,,,,,0,0,0,0,0,0,0,0,0x80011E,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7890,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_16,sku_limiter_generic_16,0,,,,,,,0,0,0,0,0,0,0,0,0x80011F,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7891,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_17,sku_limiter_generic_17,0,,,,,,,0,0,0,0,0,0,0,0,0x800120,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7892,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_18,sku_limiter_generic_18,0,,,,,,,0,0,0,0,0,0,0,0,0x800121,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7893,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_19,sku_limiter_generic_19,0,,,,,,,0,0,0,0,0,0,0,0,0x800122,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7894,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_2,sku_limiter_generic_2,0,,,,,,,0,0,0,0,0,0,0,0,0x8000E3,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4851,,,,,,MTX2,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_20,sku_limiter_generic_20,0,,,,,,,0,0,0,0,0,0,0,0,0x800123,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7895,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_21,sku_limiter_generic_21,0,,,,,,,0,0,0,0,0,0,0,0,0x800124,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7896,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_22,sku_limiter_generic_22,0,,,,,,,0,0,0,0,0,0,0,0,0x800125,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7897,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_23,sku_limiter_generic_23,0,,,,,,,0,0,0,0,0,0,0,0,0x800126,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7898,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_24,sku_limiter_generic_24,0,,,,,,,0,0,0,0,0,0,0,0,0x800127,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7899,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_25,sku_limiter_generic_25,0,,,,,,,0,0,0,0,0,0,0,0,0x800128,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7900,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_3,sku_limiter_generic_3,0,,,,,,,0,0,0,0,0,0,0,0,0x8000E4,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4852,,,,,,MTX2,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_4,sku_limiter_generic_4,0,,,,,,,0,0,0,0,0,0,0,0,0x8000E5,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4853,,,,,,MTX2,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_5,sku_limiter_generic_5,0,,,,,,,0,0,0,0,0,0,0,0,0x8000E6,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4854,,,,,,MTX2,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_6,sku_limiter_generic_6,0,,,,,,,0,0,0,0,0,0,0,0,0x800115,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7901,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_7,sku_limiter_generic_7,0,,,,,,,0,0,0,0,0,0,0,0,0x800116,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7902,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_8,sku_limiter_generic_8,0,,,,,,,0,0,0,0,0,0,0,0,0x800117,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7903,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GENERIC_9,sku_limiter_generic_9,0,,,,,,,0,0,0,0,0,0,0,0,0x800118,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7904,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_GREASEGUN0_2,sku_limiter_greasegun_loot0_2,0,,,,,,,0,0,0,0,0,0,0,0,0x8000FA,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6234,,,,,,MTX3_5,
feature,DEVONLY_NOTINBUILD_LIMITER_HALLOWEEN_10_3,sku_limiter_halloween_10_3,0,,,,,,,0,0,0,0,0,0,0,0,0x80024F,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12994,,,,,,MTX9,
feature,DEVONLY_NOTINBUILD_LIMITER_HALLOWEEN_5_2,sku_limiter_halloween_5_2,0,,,,,,,0,0,0,0,0,0,0,0,0x800249,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12995,,,,,,MTX9,
feature,DEVONLY_NOTINBUILD_LIMITER_HALLOWEEN_LAST,sku_limiter_halloween_last,0,,,,,,,0,0,0,0,0,0,0,0,0x800250,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12996,,,,,,MTX9,
feature,DEVONLY_NOTINBUILD_LIMITER_HALLOWEEN_STARTER,sku_limiter_halloween_starter,0,,,,,,,0,0,0,0,0,0,0,0,0x800245,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,12997,,,,,,MTX9,
feature,DEVONLY_NOTINBUILD_LIMITER_HELMET_AC_6,sku_limiter_helmet_6,0,,,,,,,0,0,0,0,0,0,0,0,0x8001D1,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11560,,,,,,MTX7,
feature,DEVONLY_NOTINBUILD_LIMITER_HELMET_AC,sku_limiter_helmet_ac,0,,,,,,,0,0,0,0,0,0,0,0,0x80010F,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7712,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_HELMET_AC_2,sku_limiter_helmet_ac_2,0,,,,,,,0,0,0,0,0,0,0,0,0x80013F,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8279,,,,,,MTX4,
feature,DEVONLY_NOTINBUILD_LIMITER_HELMET_AC_3,sku_limiter_helmet_ac_3,0,,,,,,,0,0,0,0,0,0,0,0,0x80015F,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8573,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_HELMET_AC_4,sku_limiter_helmet_ac_4,0,,,,,,,0,0,0,0,0,0,0,0,0x8001A4,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11131,,,,,,MTX5,
feature,DEVONLY_NOTINBUILD_LIMITER_HELMET_AC_5,sku_limiter_helmet_ac_5,0,,,,,,,0,0,0,0,0,0,0,0,0x8001AD,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11132,,,,,,MTX6,
feature,DEVONLY_NOTINBUILD_LIMITER_HERO_UNI_5_1,sku_limiter_heroic_uni_5_1,0,,,,,,,0,0,0,0,0,0,0,0,0x8001AE,,,,0,,1,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11133,,,,,,MTX6,
