col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,
ch_camoT3_doublekill_luger_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_LUGER,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8241,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_luger_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_LUGER,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8242,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_M1911_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1126,,,,,,,,,,,,,,,ch_camo_mastery_m1911_mp,,,,,,
ch_camoT2_revenge_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_M1911_DESC,,1,camo_total_mastery,0,ch_camo_m1911_mp,,10,2000,,,,,,,,,,,,,,,,,1164,,,,,,,,,,,,,,,ch_camo_mastery_m1911_mp,,,,,,
ch_camoT2_neardeath_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_NEARDEATH_M1911,,1,camo_total_mastery,0,ch_camo_m1911_mp,,5,2000,,,,,,,,,,,,,,,,,1193,,,,,,,,,,,,,,,ch_camo_mastery_m1911_mp,,,,,,
ch_camoT2_switchkill_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_SWITCHKILL_M1911,,1,camo_total_mastery,0,ch_camo_m1911_mp,,5,2000,,,,,,,,,,,,,,,,,1325,,,,,,,,,,,,,,,ch_camo_mastery_m1911_mp,,,,,,
ch_camoT2_doublekill_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1911,,1,camo_total_mastery,0,ch_camo_m1911_mp,,5,2000,,,,,,,,,,,,,,,,,1326,,,,,,,,,,,,,,,ch_camo_mastery_m1911_mp,,,,,,
ch_camoT2_killstreak5_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_M1911,,1,camo_total_mastery,0,ch_camo_m1911_mp,,5,2000,,,,,,,,,,,,,,,,,1327,,,,,,,,,,,,,,,ch_camo_mastery_m1911_mp,,,,,,
ch_camo_mastery_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_M1911,,1,camo_total_mastery,0,ch_camo_m1911_mp,,6,5000,,,,,,,,,,,,,,,,,1328,,,,,,,,,,,,,,,ch_camo_mastery_pistol,,,,,,
ch_camoT3_doublekill_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1911,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8243,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_m1911_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_M1911,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8244,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_M712_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1213,,,,,,,,,,,,,,,ch_camo_mastery_m712_mp,,,,,,
ch_camoT2_revenge_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_M712_DESC,,1,camo_total_mastery,0,ch_camo_m712_mp,,10,2000,,,,,,,,,,,,,,,,,1214,,,,,,,,,,,,,,,ch_camo_mastery_m712_mp,,,,,,
ch_camoT2_neardeath_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_NEARDEATH_M712,,1,camo_total_mastery,0,ch_camo_m712_mp,,5,2000,,,,,,,,,,,,,,,,,1215,,,,,,,,,,,,,,,ch_camo_mastery_m712_mp,,,,,,
ch_camoT2_switchkill_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_SWITCHKILL_M712,,1,camo_total_mastery,0,ch_camo_m712_mp,,5,2000,,,,,,,,,,,,,,,,,1329,,,,,,,,,,,,,,,ch_camo_mastery_m712_mp,,,,,,
ch_camoT2_doublekill_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M712,,1,camo_total_mastery,0,ch_camo_m712_mp,,5,2000,,,,,,,,,,,,,,,,,1330,,,,,,,,,,,,,,,ch_camo_mastery_m712_mp,,,,,,
ch_camoT2_killstreak5_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_M712,,1,camo_total_mastery,0,ch_camo_m712_mp,,5,2000,,,,,,,,,,,,,,,,,1331,,,,,,,,,,,,,,,ch_camo_mastery_m712_mp,,,,,,
ch_camo_mastery_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_M712,,1,camo_total_mastery,0,ch_camo_m712_mp,,6,5000,,,,,,,,,,,,,,,,,1332,,,,,,,,,,,,,,,ch_camo_mastery_pistol,,,,,,
ch_camoT3_doublekill_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M712,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8245,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_m712_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_M712,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8246,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_mastery_pistol,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_CLASS_PISTOL,,1,camo_total_mastery,0,,,3,10000,,,,,,,,,,,,,,,,,476,,,,,,,,,,,,,,,ch_camo_mastery,,,,,,
ch_camo_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_BAZOOKA_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1135,,,,,,,,,,,,,,,ch_camo_mastery_bazooka_mp,,,,,,
ch_camoT2_quicklaunch_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_QUICKLAUNCH_BAZOOKA_DESC,,1,camo_total_mastery,0,ch_camo_bazooka_mp,,5,2000,,,,,,,,,,,,,,,,,1166,,,,,,,,,,,,,,,ch_camo_mastery_bazooka_mp,,,,,,
ch_camoT2_multidestroy_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MULTIDESTROY_BAZOOKA_DESC,,1,camo_total_mastery,0,ch_camo_bazooka_mp,,1,2000,,,,,,,,,,,,,,,,,1195,,,,,,,,,,,,,,,ch_camo_mastery_bazooka_mp,,,,,,
ch_camoT2_doubledestroy_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEDESTROY_BAZOOKA,,1,camo_total_mastery,0,ch_camo_bazooka_mp,,1,2000,,,,,,,,,,,,,,,,,1337,,,,,,,,,,,,,,,ch_camo_mastery_bazooka_mp,,,,,,
ch_camoT2_directhitkill_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DIRECTHITKILL_BAZOOKA,,1,camo_total_mastery,0,ch_camo_bazooka_mp,,10,2000,,,,,,,,,,,,,,,,,1338,,,,,,,,,,,,,,,ch_camo_mastery_bazooka_mp,,,,,,
ch_camoT2_doublekill_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_BAZOOKA,,1,camo_total_mastery,0,ch_camo_bazooka_mp,,5,2000,,,,,,,,,,,,,,,,,1339,,,,,,,,,,,,,,,ch_camo_mastery_bazooka_mp,,,,,,
ch_camo_mastery_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_BAZOOKA,,1,camo_total_mastery,0,ch_camo_bazooka_mp,,6,5000,,,,,,,,,,,,,,,,,1340,,,,,,,,,,,,,,,ch_camo_mastery_launcher,,,,,,
ch_camoT3_doublekill_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_BAZOOKA,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8247,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_directhitkill_bazooka_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DIRECTHITKILL_BAZOOKA,,1,camo_total_mastery,0,,,50,2000,,,,,,,,,,,,,,,,,8248,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_PANZERSCHRECK_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1136,,,,,,,,,,,,,,,ch_camo_mastery_panzerschreck_mp,,,,,,
ch_camoT2_quicklaunch_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_QUICKLAUNCH_PANZERSCHRECK_DESC,,1,camo_total_mastery,0,ch_camo_panzerschreck_mp,,5,2000,,,,,,,,,,,,,,,,,1167,,,,,,,,,,,,,,,ch_camo_mastery_panzerschreck_mp,,,,,,
ch_camoT2_multidestroy_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MULTIDESTROY_PANZERSCHRECK_DESC,,1,camo_total_mastery,0,ch_camo_panzerschreck_mp,,1,2000,,,,,,,,,,,,,,,,,1196,,,,,,,,,,,,,,,ch_camo_mastery_panzerschreck_mp,,,,,,
ch_camoT2_doubledestroy_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEDESTROY_PANZERSCHRECK,,1,camo_total_mastery,0,ch_camo_panzerschreck_mp,,1,2000,,,,,,,,,,,,,,,,,1341,,,,,,,,,,,,,,,ch_camo_mastery_panzerschreck_mp,,,,,,
ch_camoT2_directhitkill_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DIRECTHITKILL_PANZERSCHRECK,,1,camo_total_mastery,0,ch_camo_panzerschreck_mp,,10,2000,,,,,,,,,,,,,,,,,1342,,,,,,,,,,,,,,,ch_camo_mastery_panzerschreck_mp,,,,,,
ch_camoT2_doublekill_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_PANZERSCHRECK,,1,camo_total_mastery,0,ch_camo_panzerschreck_mp,,5,2000,,,,,,,,,,,,,,,,,1343,,,,,,,,,,,,,,,ch_camo_mastery_panzerschreck_mp,,,,,,
ch_camo_mastery_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_PANZERSCHRECK,,1,camo_total_mastery,0,ch_camo_panzerschreck_mp,,6,5000,,,,,,,,,,,,,,,,,1344,,,,,,,,,,,,,,,ch_camo_mastery_launcher,,,,,,
ch_camoT3_doublekill_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_PANZERSCHRECK,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8249,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_directhitkill_panzerschreck_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DIRECTHITKILL_PANZERSCHRECK,,1,camo_total_mastery,0,,,50,2000,,,,,,,,,,,,,,,,,8250,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_mastery_launcher,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_CLASS_LAUNCHER,,1,camo_total_mastery,0,,,2,5000,,,,,,,,,,,,,,,,,477,,,,,,,,,,,,,,,ch_camo_mastery,,,,,,
ch_camo_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_SHOVEL_DESC,,1,camo_total_mastery,0,,,10,500,20,1000,30,1500,40,2000,60,2500,80,3000,100,3500,150,4000,200,5000,1210,,,,,,,,,,,,,,,ch_camo_mastery_shovel_mp,,,,,,
ch_camoT2_backstab_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_BACKSTAB_SHOVEL_DESC,,1,camo_total_mastery,0,ch_camo_shovel_mp,,10,2000,,,,,,,,,,,,,,,,,1211,,,,,,,,,,,,,,,ch_camo_mastery_shovel_mp,,,,,,
ch_camoT2_neardeath_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_NEARDEATH_SHOVEL_DESC,,1,camo_total_mastery,0,ch_camo_shovel_mp,,5,2000,,,,,,,,,,,,,,,,,1212,,,,,,,,,,,,,,,ch_camo_mastery_shovel_mp,,,,,,
ch_camoT2_revenge_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_SHOVEL_DESC,,1,camo_total_mastery,0,ch_camo_shovel_mp,,5,2000,,,,,,,,,,,,,,,,,1345,,,,,,,,,,,,,,,ch_camo_mastery_shovel_mp,,,,,,
ch_camoT2_takeandkill_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TAKEANDKILL_SHOVEL,,1,camo_total_mastery,0,ch_camo_shovel_mp,,5,2000,,,,,,,,,,,,,,,,,1346,,,,,,,,,,,,,,,ch_camo_mastery_shovel_mp,,,,,,
ch_camoT2_killstreak5_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_SHOVEL,,1,camo_total_mastery,0,ch_camo_shovel_mp,,5,2000,,,,,,,,,,,,,,,,,1347,,,,,,,,,,,,,,,ch_camo_mastery_shovel_mp,,,,,,
ch_camo_mastery_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_SHOVEL,,1,camo_total_mastery,0,ch_camo_shovel_mp,,6,5000,,,,,,,,,,,,,,,,,1348,,,,,,,,,,,,,,,ch_camo_mastery_other,,,,,,
ch_camoT3_backstab_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_BACKSTAB_SHOVEL_DESC,,1,camo_total_mastery,0,,,50,2000,,,,,,,,,,,,,,,,,8251,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_doublekill_shovel_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_SHOVEL_DESC,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8252,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_mastery_other,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_CLASS_MELEE,,1,camo_total_mastery,0,,,1,5000,,,,,,,,,,,,,,,,,478,,,,,,,,,,,,,,,ch_camo_mastery,,,,,,
ch_camo_mastery,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_ALL_DESC,,1,camo_total_mastery,0,,,8,10000,,,,,,,,,,,,,,,,,479,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_prestige_mastery,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_PRESTIGE_MASTERY_DESC,,1,camo_total_mastery,0,,,31,10000,,,,,,,,,,,,,,,,,8253,,,,,,,,,,,,,,,,,,,,,
ch_camo_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_G43_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,8100,,,,,,,,,,,,,,,ch_camo_mastery_g43_mp,,,,,,
ch_camoT2_longshot_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_LONGSHOT_G43_DESC,,1,camo_total_mastery,0,ch_camo_g43_mp,,10,2000,,,,,,,,,,,,,,,,,8101,,,,,,,,,,,,,,,ch_camo_mastery_g43_mp,,,,,,
ch_camoT2_maindivision_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MAINDIVISION_G43,,1,camo_total_mastery,0,ch_camo_g43_mp,,50,2000,,,,,,,,,,,,,,,,,8102,,,,,,,,,,,,,,,ch_camo_mastery_g43_mp,,,,,,
ch_camoT2_altdivision_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_ALTDIVISION_G43,,1,camo_total_mastery,0,ch_camo_g43_mp,,50,2000,,,,,,,,,,,,,,,,,8103,,,,,,,,,,,,,,,ch_camo_mastery_g43_mp,,,,,,
ch_camoT2_doublekill_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_G43,,1,camo_total_mastery,0,ch_camo_g43_mp,,5,2000,,,,,,,,,,,,,,,,,8104,,,,,,,,,,,,,,,ch_camo_mastery_g43_mp,,,,,,
ch_camoT2_killstreak5_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_KILLSTREAK5_G43,,1,camo_total_mastery,0,ch_camo_g43_mp,,5,2000,,,,,,,,,,,,,,,,,8105,,,,,,,,,,,,,,,ch_camo_mastery_g43_mp,,,,,,
ch_camo_mastery_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MASTERY_G43,,1,camo_total_mastery,0,ch_camo_g43_mp,,6,5000,,,,,,,,,,,,,,,,,8106,,,,,,,,,,,,,,,,,,,,,
ch_camoT3_doublekill_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_G43,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8254,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_g43_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_TRIPLEKILL_G43,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8255,,,,,,,,,,,,,,,,,,,,,
ch_camo_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_STEN_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,8107,,,,,,,,,,,,,,,ch_camo_mastery_sten_mp,,,,,,
ch_camoT2_revenge_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_REVENGE_STEN_DESC,,1,camo_total_mastery,0,ch_camo_sten_mp,,10,2000,,,,,,,,,,,,,,,,,8108,,,,,,,,,,,,,,,ch_camo_mastery_sten_mp,,,,,,
ch_camoT2_maindivision_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MAINDIVISION_STEN,,1,camo_total_mastery,0,ch_camo_sten_mp,,50,2000,,,,,,,,,,,,,,,,,8109,,,,,,,,,,,,,,,ch_camo_mastery_sten_mp,,,,,,
ch_camoT2_altdivision_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_ALTDIVISION_STEN,,1,camo_total_mastery,0,ch_camo_sten_mp,,50,2000,,,,,,,,,,,,,,,,,8110,,,,,,,,,,,,,,,ch_camo_mastery_sten_mp,,,,,,
ch_camoT2_doublekill_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_STEN,,1,camo_total_mastery,0,ch_camo_sten_mp,,5,2000,,,,,,,,,,,,,,,,,8111,,,,,,,,,,,,,,,ch_camo_mastery_sten_mp,,,,,,
ch_camoT2_killstreak5_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_KILLSTREAK5_STEN,,1,camo_total_mastery,0,ch_camo_sten_mp,,5,2000,,,,,,,,,,,,,,,,,8112,,,,,,,,,,,,,,,ch_camo_mastery_sten_mp,,,,,,
ch_camo_mastery_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MASTERY_STEN,,1,camo_total_mastery,0,ch_camo_sten_mp,,6,5000,,,,,,,,,,,,,,,,,8113,,,,,,,,,,,,,,,,,,,,,
ch_camoT3_doublekill_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_STEN,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8256,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_sten_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_TRIPLEKILL_STEN,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8257,,,,,,,,,,,,,,,,,,,,,
ch_camo_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_BREDA30_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,8114,,,,,,,,,,,,,,,ch_camo_mastery_breda30_mp,,,,,,
ch_camoT2_revenge_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_REVENGE_BREDA30_DESC,,1,camo_total_mastery,0,ch_camo_breda30_mp,,10,2000,,,,,,,,,,,,,,,,,8115,,,,,,,,,,,,,,,ch_camo_mastery_breda30_mp,,,,,,
ch_camoT2_maindivision_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MAINDIVISION_BREDA30,,1,camo_total_mastery,0,ch_camo_breda30_mp,,50,2000,,,,,,,,,,,,,,,,,8116,,,,,,,,,,,,,,,ch_camo_mastery_breda30_mp,,,,,,
ch_camoT2_altdivision_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_ALTDIVISION_BREDA30,,1,camo_total_mastery,0,ch_camo_breda30_mp,,50,2000,,,,,,,,,,,,,,,,,8117,,,,,,,,,,,,,,,ch_camo_mastery_breda30_mp,,,,,,
ch_camoT2_doublekill_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_BREDA30,,1,camo_total_mastery,0,ch_camo_breda30_mp,,5,2000,,,,,,,,,,,,,,,,,8118,,,,,,,,,,,,,,,ch_camo_mastery_breda30_mp,,,,,,
ch_camoT2_killstreak5_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_KILLSTREAK5_BREDA30,,1,camo_total_mastery,0,ch_camo_breda30_mp,,5,2000,,,,,,,,,,,,,,,,,8119,,,,,,,,,,,,,,,ch_camo_mastery_breda30_mp,,,,,,
ch_camo_mastery_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MASTERY_BREDA30,,1,camo_total_mastery,0,ch_camo_breda30_mp,,6,5000,,,,,,,,,,,,,,,,,8120,,,,,,,,,,,,,,,,,,,,,
ch_camoT3_doublekill_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_BREDA30,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8258,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_breda30_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_TRIPLEKILL_BREDA30,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8259,,,,,,,,,,,,,,,,,,,,,
ch_camo_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_ICEPICK_DESC,,1,camo_total_mastery,0,,,10,500,20,1000,30,1500,40,2000,60,2500,80,3000,100,3500,150,4000,200,5000,8121,,,,,,,,,,,,,,,ch_camo_mastery_icepick_mp,,,,,,
ch_camoT2_backstab_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_BACKSTAB_ICEPICK_DESC,,1,camo_total_mastery,0,ch_camo_icepick_mp,,10,2000,,,,,,,,,,,,,,,,,8122,,,,,,,,,,,,,,,ch_camo_mastery_icepick_mp,,,,,,
ch_camoT2_neardeath_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_NEARDEATH_ICEPICK_DESC,,1,camo_total_mastery,0,ch_camo_icepick_mp,,5,2000,,,,,,,,,,,,,,,,,8123,,,,,,,,,,,,,,,ch_camo_mastery_icepick_mp,,,,,,
ch_camoT2_revenge_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_REVENGE_ICEPICK_DESC,,1,camo_total_mastery,0,ch_camo_icepick_mp,,5,2000,,,,,,,,,,,,,,,,,8124,,,,,,,,,,,,,,,ch_camo_mastery_icepick_mp,,,,,,
ch_camoT2_takeandkill_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_TAKEANDKILL_ICEPICK,,1,camo_total_mastery,0,ch_camo_icepick_mp,,5,2000,,,,,,,,,,,,,,,,,8125,,,,,,,,,,,,,,,ch_camo_mastery_icepick_mp,,,,,,
ch_camoT2_killstreak5_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_KILLSTREAK5_ICEPICK,,1,camo_total_mastery,0,ch_camo_icepick_mp,,5,2000,,,,,,,,,,,,,,,,,8126,,,,,,,,,,,,,,,ch_camo_mastery_icepick_mp,,,,,,
ch_camo_mastery_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_MASTERY_ICEPICK,,1,camo_total_mastery,0,ch_camo_icepick_mp,,6,5000,,,,,,,,,,,,,,,,,8127,,,,,,,,,,,,,,,,,,,,,
ch_camoT3_backstab_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_BACKSTAB_ICEPICK_DESC,,1,camo_total_mastery,0,,,50,2000,,,,,,,,,,,,,,,,,8260,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_doublekill_icepick_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_DOUBLEKILL_ICEPICK_DESC,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8261,,,,,,,,,,,,,,,,,,,,,
ch_camo_trenchknife_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_MTX1_CAMO_TRENCHKNIFE_DESC,,1,camo_total_mastery,0,,,10,500,20,1000,30,1500,40,2000,60,2500,80,3000,100,3500,150,4000,200,5000,8128,,,,,,,,,,,,,,,ch_camo_mastery_trenchknife_mp,,,,,,
