a1,b2,c3,d4,e5,f6,g7,h8,i9,j10,k11,l12,
fg42_loot3_mp,loot,0,,,,,,,,,,
fg42_mp,weapon,44,,ch_cacToken_fg42,ch_prPurchase_fg42,,,,,,,
fighter_strike,killstreak,20,,ch_cacToken_fighter_strike,ch_prPurchase_fighter_strike,,,,,,,
firebomb,killstreak,45,,ch_cacToken_firebomb,ch_prPurchase_firebomb,,,,,,,
flak_gun,killstreak,41,,ch_cacToken_flak_gun,ch_prPurchase_flak_gun,,,,,,,
flamethrower,killstreak,37,,ch_cacToken_flamethrower,ch_prPurchase_flamethrower,,,,,,,
flamethrower_german_grenadier_mp,weapon,0,,,,,,,,,,
flamethrower_german_mp,weapon,0,,,,,,,,,,
flamethrower_grenadier_mp,weapon,0,,,,,,,,,,
flamethrower_mp,weapon,0,,,,,,,,,,
fmj,attachmentUnlock,0,,,,,,,,,,
FPSKU_CODE_PACK,loot,0,,,,,,,,,,
FPSKU_CODE_PACK2,loot,0,,,,,,,,,,
FPSKU_CP1100,loot,0,,,,,,,,,,
FPSKU_CP13000,loot,0,,,,,,,,,,
FPSKU_CP200,loot,0,,,,,,,,,,
FPSKU_CP2400,loot,0,,,,,,,,,,
FPSKU_CP5000,loot,0,,,,,,,,,,
FPSKU_CP9500,loot,0,,,,,,,,,,
FPSKU_DAYS_OF_SUMMER_BUNDLE,loot,0,,,,,,,,,,
FPSKU_DAYS_OF_SUMMER_STARTER,loot,0,,,,,,,,,,
FPSKU_DIGITAL_CONTENT_PACK,loot,0,,,,,,,,,,
FPSKU_DIGITAL_PREORDER_PACK,loot,0,,,,,,,,,,
FPSKU_DIVISIONS_PREORDER_PACK,loot,0,,,,,,,,,,
FPSKU_LIBERTY_STRIKE_BUNDLE,loot,0,,,,,,,,,,
FPSKU_LIBERTY_STRIKE_STARTER_PACK,loot,0,,,,,,,,,,
FPSKU_MapPack1,loot,0,,,,,,,,,,
FPSKU_MP_UPGRADE_PREORDER_PACK,loot,0,,,,,,,,,,
FPSKU_MTX5_PACK_A,loot,0,,,,,,,,,,
FPSKU_MTX5_PACK_B,loot,0,,,,,,,,,,
FPSKU_SeasonPass,loot,0,,,,,,,,,,
FPSKU_X1_BASEGAME,loot,0,,,,,,,,,,
FPSKU_X1_DIGITAL_DELUXE,loot,0,,,,,,,,,,
FPSKU_X1_STANDARD_PO,loot,0,,,,,,,,,,
FPSKU_X1_TOKEN_PRO_INTL,loot,0,,,,,,,,,,
FPSKU_X1_TOKEN_PRO_US,loot,0,,,,,,,,,,
FPSKU_XB1_BASE_DESTINY2_BUNDLE,loot,0,,,,,,,,,,
FPSKU_XB1_DELUXE_DESTINY2_BUNDLE,loot,0,,,,,,,,,,
FPSKU_ZOMBIES_PREORDER_PACK,loot,0,,,,,,,,,,
frag_grenade_german_mp,none,0,,,,,,,,,,
frag_grenade_mp,perk,0,,,,,,,,,,
french_legionnaire_eyewear_r1c1,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r1c3,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r2c1,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r2c3,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r3c1,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r3c3,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r4c1,loot,0,,,,,,,,,,
french_legionnaire_eyewear_r4c3,loot,0,,,,,,,,,,
french_legionnaire_eyewear_skin2,loot,0,,,,,,,,,,
french_legionnaire_gear_r1c1,loot,0,,,,,,,,,,
french_legionnaire_gear_r1c3,loot,0,,,,,,,,,,
french_legionnaire_gear_r2c1,loot,0,,,,,,,,,,
french_legionnaire_gear_r2c3,loot,0,,,,,,,,,,
french_legionnaire_gear_r3c1,loot,0,,,,,,,,,,
french_legionnaire_gear_r3c3,loot,0,,,,,,,,,,
french_legionnaire_gear_r4c1,loot,0,,,,,,,,,,
french_legionnaire_gear_r4c3,loot,0,,,,,,,,,,
french_legionnaire_gear_skin2,loot,0,,,,,,,,,,
french_legionnaire_hat_r1c1,loot,0,,,,,,,,,,
french_legionnaire_hat_r1c3,loot,0,,,,,,,,,,
french_legionnaire_hat_r2c1,loot,0,,,,,,,,,,
french_legionnaire_hat_r2c3,loot,0,,,,,,,,,,
french_legionnaire_hat_r3c1,loot,0,,,,,,,,,,
french_legionnaire_hat_r3c3,loot,0,,,,,,,,,,
french_legionnaire_hat_r4c1,loot,0,,,,,,,,,,
french_legionnaire_hat_r4c3,loot,0,,,,,,,,,,
french_legionnaire_hat_skin2,loot,0,,,,,,,,,,
french_legionnaire_pants_r1c1,loot,0,,,,,,,,,,
french_legionnaire_pants_r1c3,loot,0,,,,,,,,,,
french_legionnaire_pants_r2c1,loot,0,,,,,,,,,,
french_legionnaire_pants_r2c3,loot,0,,,,,,,,,,
french_legionnaire_pants_r3c1,loot,0,,,,,,,,,,
french_legionnaire_pants_r3c3,loot,0,,,,,,,,,,
french_legionnaire_pants_r4c1,loot,0,,,,,,,,,,
french_legionnaire_pants_r4c3,loot,0,,,,,,,,,,
french_legionnaire_pants_skin2,loot,0,,,,,,,,,,
french_legionnaire_r1c1,loot,0,,,,,,,,,,
french_legionnaire_r1c3,loot,0,,,,,,,,,,
french_legionnaire_r2c1,loot,0,,,,,,,,,,
french_legionnaire_r2c3,loot,0,,,,,,,,,,
french_legionnaire_r3c1,loot,0,,,,,,,,,,
french_legionnaire_r3c3,loot,0,,,,,,,,,,
french_legionnaire_r4c1,loot,0,,,,,,,,,,
french_legionnaire_r4c3,loot,0,,,,,,,,,,
french_legionnaire_shirt_r1c1,loot,0,,,,,,,,,,
french_legionnaire_shirt_r1c3,loot,0,,,,,,,,,,
french_legionnaire_shirt_r2c1,loot,0,,,,,,,,,,
french_legionnaire_shirt_r2c3,loot,0,,,,,,,,,,
french_legionnaire_shirt_r3c1,loot,0,,,,,,,,,,
french_legionnaire_shirt_r3c3,loot,0,,,,,,,,,,
french_legionnaire_shirt_r4c1,loot,0,,,,,,,,,,
french_legionnaire_shirt_r4c3,loot,0,,,,,,,,,,
french_legionnaire_shirt_skin2,loot,0,,,,,,,,,,
french_legionnaire_skin2,loot,0,,,,,,,,,,
french_medic_eyewear_r1c1,loot,0,,,,,,,,,,
french_medic_eyewear_r1c3,loot,0,,,,,,,,,,
french_medic_eyewear_r2c1,loot,0,,,,,,,,,,
french_medic_eyewear_r2c3,loot,0,,,,,,,,,,
french_medic_eyewear_r3c1,loot,0,,,,,,,,,,
french_medic_eyewear_r3c3,loot,0,,,,,,,,,,
french_medic_eyewear_r4c1,loot,0,,,,,,,,,,
french_medic_eyewear_r4c3,loot,0,,,,,,,,,,
french_medic_eyewear_skin1,loot,0,,,,,,,0x800091,,,
french_medic_eyewear_skin2,loot,0,,,,,,,,,,
french_medic_eyewear_skin3,loot,0,,,,,,,,,,
french_medic_eyewear_skin4,loot,0,,,,,,,,,,
french_medic_gear_r1c1,loot,0,,,,,,,,,,
french_medic_gear_r1c3,loot,0,,,,,,,,,,
french_medic_gear_r2c1,loot,0,,,,,,,,,,
french_medic_gear_r2c3,loot,0,,,,,,,,,,
french_medic_gear_r3c1,loot,0,,,,,,,,,,
french_medic_gear_r3c3,loot,0,,,,,,,,,,
french_medic_gear_r4c1,loot,0,,,,,,,,,,
french_medic_gear_r4c3,loot,0,,,,,,,,,,
french_medic_gear_skin1,loot,0,,,,,,,0x800091,,,
french_medic_gear_skin2,loot,0,,,,,,,,,,
french_medic_gear_skin3,loot,0,,,,,,,,,,
french_medic_gear_skin4,loot,0,,,,,,,,,,
french_medic_hat_r1c1,loot,0,,,,,,,,,,
french_medic_hat_r1c3,loot,0,,,,,,,,,,
french_medic_hat_r2c1,loot,0,,,,,,,,,,
french_medic_hat_r2c3,loot,0,,,,,,,,,,
french_medic_hat_r3c1,loot,0,,,,,,,,,,
french_medic_hat_r3c3,loot,0,,,,,,,,,,
french_medic_hat_r4c1,loot,0,,,,,,,,,,
french_medic_hat_r4c3,loot,0,,,,,,,,,,
french_medic_hat_skin1,loot,0,,,,,,,0x800091,,,
french_medic_hat_skin2,loot,0,,,,,,,,,,
french_medic_hat_skin3,loot,0,,,,,,,,,,
french_medic_hat_skin4,loot,0,,,,,,,,,,
french_medic_pants_r1c1,loot,0,,,,,,,,,,
french_medic_pants_r1c3,loot,0,,,,,,,,,,
french_medic_pants_r2c1,loot,0,,,,,,,,,,
french_medic_pants_r2c3,loot,0,,,,,,,,,,
french_medic_pants_r3c1,loot,0,,,,,,,,,,
french_medic_pants_r3c3,loot,0,,,,,,,,,,
french_medic_pants_r4c1,loot,0,,,,,,,,,,
french_medic_pants_r4c3,loot,0,,,,,,,,,,
french_medic_pants_skin1,loot,0,,,,,,,0x800091,,,
french_medic_pants_skin2,loot,0,,,,,,,,,,
french_medic_pants_skin3,loot,0,,,,,,,,,,
french_medic_pants_skin4,loot,0,,,,,,,,,,
french_medic_r1c1,loot,0,,,,,,,,,,
french_medic_r1c3,loot,0,,,,,,,,,,
french_medic_r2c1,loot,0,,,,,,,,,,
french_medic_r2c3,loot,0,,,,,,,,,,
french_medic_r3c1,loot,0,,,,,,,,,,
french_medic_r3c3,loot,0,,,,,,,,,,
french_medic_r4c1,loot,0,,,,,,,,,,
french_medic_r4c3,loot,0,,,,,,,,,,
french_medic_shirt_r1c1,loot,0,,,,,,,,,,
french_medic_shirt_r1c3,loot,0,,,,,,,,,,
french_medic_shirt_r2c1,loot,0,,,,,,,,,,
french_medic_shirt_r2c3,loot,0,,,,,,,,,,
french_medic_shirt_r3c1,loot,0,,,,,,,,,,
french_medic_shirt_r3c3,loot,0,,,,,,,,,,
french_medic_shirt_r4c1,loot,0,,,,,,,,,,
french_medic_shirt_r4c3,loot,0,,,,,,,,,,
french_medic_shirt_skin1,loot,0,,,,,,,0x800091,,,
french_medic_shirt_skin2,loot,0,,,,,,,,,,
french_medic_shirt_skin3,loot,0,,,,,,,,,,
french_medic_shirt_skin4,loot,0,,,,,,,,,,
french_medic_skin1,loot,0,,,,,,,0x800091,,,
french_medic_skin2,loot,0,,,,,,,,,,
french_medic_skin3,loot,0,,,,,,,,,,
french_medic_skin4,loot,0,,,,,,,,,,
french_resistance_Gear_r1c1,loot,0,,,,,,,,,,
french_resistance_Gear_r1c3,loot,0,,,,,,,,,,
french_resistance_Gear_r2c1,loot,0,,,,,,,,,,
french_resistance_Gear_r2c3,loot,0,,,,,,,,,,
french_resistance_Gear_r3c1,loot,0,,,,,,,,,,
french_resistance_Gear_r3c3,loot,0,,,,,,,,,,
french_resistance_Gear_r4c1,loot,0,,,,,,,,,,
french_resistance_Gear_r4c3,loot,0,,,,,,,,,,
french_resistance_Gear_skin2,loot,0,,,,,,,,,,
french_resistance_hat_r1c1,loot,0,,,,,,,,,,
french_resistance_hat_r1c3,loot,0,,,,,,,,,,
french_resistance_hat_r2c1,loot,0,,,,,,,,,,
french_resistance_hat_r2c3,loot,0,,,,,,,,,,
french_resistance_hat_r3c1,loot,0,,,,,,,,,,
french_resistance_hat_r3c3,loot,0,,,,,,,,,,
french_resistance_hat_r4c1,loot,0,,,,,,,,,,
french_resistance_hat_r4c3,loot,0,,,,,,,,,,
french_resistance_hat_skin2,loot,0,,,,,,,,,,
french_resistance_Pants_r1c1,loot,0,,,,,,,,,,
french_resistance_Pants_r1c3,loot,0,,,,,,,,,,
french_resistance_Pants_r2c1,loot,0,,,,,,,,,,
french_resistance_Pants_r2c3,loot,0,,,,,,,,,,
french_resistance_Pants_r3c1,loot,0,,,,,,,,,,
french_resistance_Pants_r3c3,loot,0,,,,,,,,,,
french_resistance_Pants_r4c1,loot,0,,,,,,,,,,
french_resistance_Pants_r4c3,loot,0,,,,,,,,,,
french_resistance_Pants_skin2,loot,0,,,,,,,,,,
french_resistance_r1c1,loot,0,,,,,,,,,,
french_resistance_r1c3,loot,0,,,,,,,,,,
french_resistance_r2c1,loot,0,,,,,,,,,,
french_resistance_r2c3,loot,0,,,,,,,,,,
french_resistance_r3c1,loot,0,,,,,,,,,,
french_resistance_r3c3,loot,0,,,,,,,,,,
french_resistance_r4c1,loot,0,,,,,,,,,,
french_resistance_r4c3,loot,0,,,,,,,,,,
french_resistance_Shirt_r1c1,loot,0,,,,,,,,,,
french_resistance_Shirt_r1c3,loot,0,,,,,,,,,,
french_resistance_Shirt_r2c1,loot,0,,,,,,,,,,
french_resistance_Shirt_r2c3,loot,0,,,,,,,,,,
french_resistance_Shirt_r3c1,loot,0,,,,,,,,,,
french_resistance_Shirt_r3c3,loot,0,,,,,,,,,,
french_resistance_Shirt_r4c1,loot,0,,,,,,,,,,
french_resistance_Shirt_r4c3,loot,0,,,,,,,,,,
french_resistance_Shirt_skin2,loot,0,,,,,,,,,,
french_resistance_skin2,loot,0,,,,,,,,,,
fritzx,killstreak,0,,,,,,,,,,
g43 bronze,weaponCamo,0,ch_camoT2_doublekill_g43_mp,,,,,,,,,
g43 brownspot,weaponCamo,0,ch_camo_g43_mp_2,,,,,,,,,
g43 camo_pap_04,weaponCamo,0,,,,,,,,,,
g43 chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
g43 chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
g43 copper,weaponCamo,0,ch_camoT2_killstreak5_g43_mp,,,,,,,,,
g43 diamond,weaponCamo,0,ch_camo_mastery_ar,,,,,,,,,
g43 gold,weaponCamo,0,ch_camo_mastery_g43_mp,,,,,,,,,
g43 gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_g43_mp,,,,,,,,,
g43 gold_leopard,weaponCamo,0,ch_camoT3_doublekill_g43_mp,,,,,,,,,
g43 greenspot,weaponCamo,0,ch_camo_g43_mp_1,,,,,,,,,
g43 heeres,weaponCamo,0,ch_camo_g43_mp_3,,,,,,,,,
g43 leibermuster,weaponCamo,0,ch_camo_g43_mp_4,,,,,,,,,
g43 leopard,weaponCamo,0,ch_camoT2_altdivision_g43_mp,,,,,,,,,
g43 m1916,weaponCamo,0,ch_camoT2_longshot_g43_mp,,,,,,,,,
g43 oakleaf,weaponCamo,0,ch_camo_g43_mp_6,,,,,,,,,
g43 palmtree,weaponCamo,0,ch_camo_g43_mp_7,,,,,,,,,
g43 panzer,weaponCamo,0,ch_camo_g43_mp_9,,,,,,,,,
g43 peapattern,weaponCamo,0,ch_camo_g43_mp_5,,,,,,,,,
g43 planetree,weaponCamo,0,ch_camo_g43_mp_8,,,,,,,,,
g43 ret1_lens,weaponReticle,0,ch_reticle_lens_kill_g43_mp_1,,,,,,,,,
g43 ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_g43_mp_1,,,,,,,,,
g43 ret1_scope,weaponReticle,0,ch_reticle_optic_kill_g43_mp_1,,,,,,,,,
g43 ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_g43_mp,,,,,,,,,
g43 ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_g43_mp,,,,,,,,,
g43 ret10_scope,weaponReticle,0,ch_reticle_optic_streaking_g43_mp,,,,,,,,,
g43 ret2_lens,weaponReticle,0,ch_reticle_lens_kill_g43_mp_2,,,,,,,,,
g43 ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_g43_mp_2,,,,,,,,,
g43 ret2_scope,weaponReticle,0,ch_reticle_optic_kill_g43_mp_2,,,,,,,,,
g43 ret3_lens,weaponReticle,0,ch_reticle_lens_kill_g43_mp_3,,,,,,,,,
g43 ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_g43_mp_3,,,,,,,,,
g43 ret3_scope,weaponReticle,0,ch_reticle_optic_kill_g43_mp_3,,,,,,,,,
g43 ret4_lens,weaponReticle,0,ch_reticle_lens_kill_g43_mp_4,,,,,,,,,
g43 ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_g43_mp_4,,,,,,,,,
g43 ret4_scope,weaponReticle,0,ch_reticle_optic_kill_g43_mp_4,,,,,,,,,
g43 ret5_lens,weaponReticle,0,ch_reticle_lens_kill_g43_mp_5,,,,,,,,,
g43 ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_g43_mp_5,,,,,,,,,
g43 ret5_scope,weaponReticle,0,ch_reticle_optic_kill_g43_mp_5,,,,,,,,,
g43 ret6_lens,weaponReticle,0,ch_reticle_lens_kill_g43_mp_6,,,,,,,,,
g43 ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_g43_mp_6,,,,,,,,,
g43 ret6_scope,weaponReticle,0,ch_reticle_optic_kill_g43_mp_6,,,,,,,,,
g43 ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_g43_mp,,,,,,,,,
g43 ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_g43_mp,,,,,,,,,
g43 ret7_scope,weaponReticle,0,ch_reticle_optic_headshot_g43_mp,,,,,,,,,
g43 ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_g43_mp,,,,,,,,,
g43 ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_g43_mp,,,,,,,,,
g43 ret8_scope,weaponReticle,0,ch_reticle_optic_longshot_g43_mp,,,,,,,,,
g43 ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_g43_mp,,,,,,,,,
g43 ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_g43_mp,,,,,,,,,
g43 ret9_scope,weaponReticle,0,ch_reticle_optic_doublekill_g43_mp,,,,,,,,,
g43 snow,weaponCamo,0,ch_camoT2_maindivision_g43_mp,,,,,,,,,
g43 zom_amp,loot,0,,,,,,,,,,
g43 zom_amp_02,weaponCamo,0,,,,,,,,,,
g43 zom_amp_03,loot,0,,,,,,,,,,
g43 zom_amp_04,weaponCamo,0,,,,,,,,,,
g43 zom_amp_05,weaponCamo,0,,,,,,,,,,
g43 zom_camo_01,weaponCamo,0,,,,,,,,,,
g43 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
g43 zom_fog_01,loot,0,,,,,,,,,,
g43 zom_frontline_01,weaponCamo,0,,,,,,,,,,
g43 zom_madmin_01,weaponCamo,0,,,,,,,,,,
g43 zom_preorder,loot,0,,,,,,,0x800092,,,
g43 zom_skin_01,loot,0,,,,,,,,,,
g43 zom_spat_01,weaponCamo,0,,,,,,,,,,
g43 zom_spat_02,weaponCamo,0,,,,,,,,,,
g43 zom_spat_03,weaponCamo,0,,,,,,,,,,
g43 zom_twitch,weaponCamo,0,,,,,,,,,,
g43_loot0_mp,loot,0,,,,,,,,,,
g43_loot1_mp,loot,0,,,,,,,,,,
g43_loot2_mp,loot,0,,,,,,,,,,
g43_loot3_mp,loot,0,,,,,,,,,,
g43_mp,weapon,0,,,,,,,,,,
gear478,none,0,,,,,,,,,,
gear479,none,0,,,,,,,,,,
gold,weaponCamo,0,,,,,,,,,,
gold_cheetah,weaponCamo,0,,,,,,,,,,
gold_leopard,weaponCamo,0,,,,,,,,,,
greasegun bronze,weaponCamo,0,ch_camoT2_doublekill_greasegun_mp,,,,,,,,,
greasegun brownspot,weaponCamo,0,ch_camo_greasegun_mp_2,,,,,,,,,
greasegun camo_pap_04,weaponCamo,0,,,,,,,,,,
greasegun chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
greasegun chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
greasegun copper,weaponCamo,0,ch_camoT2_killstreak5_greasegun_mp,,,,,,,,,
greasegun diamond,weaponCamo,0,ch_camo_mastery_smg,,,,,,,,,
greasegun gold,weaponCamo,0,ch_camo_mastery_greasegun_mp,,,,,,,,,
greasegun gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_greasegun_mp,,,,,,,,,
greasegun gold_leopard,weaponCamo,0,ch_camoT3_doublekill_greasegun_mp,,,,,,,,,
greasegun greenspot,weaponCamo,0,ch_camo_greasegun_mp_1,,,,,,,,,
greasegun heeres,weaponCamo,0,ch_camo_greasegun_mp_3,,,,,,,,,
greasegun leibermuster,weaponCamo,0,ch_camo_greasegun_mp_4,,,,,,,,,
greasegun leopard,weaponCamo,0,ch_camoT2_altdivision_greasegun_mp,,,,,,,,,
greasegun m1916,weaponCamo,0,ch_camoT2_revenge_greasegun_mp,,,,,,,,,
greasegun oakleaf,weaponCamo,0,ch_camo_greasegun_mp_6,,,,,,,,,
greasegun palmtree,weaponCamo,0,ch_camo_greasegun_mp_7,,,,,,,,,
greasegun panzer,weaponCamo,0,ch_camo_greasegun_mp_9,,,,,,,,,
greasegun peapattern,weaponCamo,0,ch_camo_greasegun_mp_5,,,,,,,,,
greasegun planetree,weaponCamo,0,ch_camo_greasegun_mp_8,,,,,,,,,
greasegun ret1_lens,weaponReticle,0,ch_reticle_lens_kill_greasegun_mp_1,,,,,,,,,
greasegun ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_greasegun_mp_1,,,,,,,,,
greasegun ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_greasegun_mp,,,,,,,,,
greasegun ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_greasegun_mp,,,,,,,,,
greasegun ret2_lens,weaponReticle,0,ch_reticle_lens_kill_greasegun_mp_2,,,,,,,,,
greasegun ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_greasegun_mp_2,,,,,,,,,
greasegun ret3_lens,weaponReticle,0,ch_reticle_lens_kill_greasegun_mp_3,,,,,,,,,
greasegun ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_greasegun_mp_3,,,,,,,,,
greasegun ret4_lens,weaponReticle,0,ch_reticle_lens_kill_greasegun_mp_4,,,,,,,,,
greasegun ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_greasegun_mp_4,,,,,,,,,
greasegun ret5_lens,weaponReticle,0,ch_reticle_lens_kill_greasegun_mp_5,,,,,,,,,
greasegun ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_greasegun_mp_5,,,,,,,,,
greasegun ret6_lens,weaponReticle,0,ch_reticle_lens_kill_greasegun_mp_6,,,,,,,,,
greasegun ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_greasegun_mp_6,,,,,,,,,
greasegun ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_greasegun_mp,,,,,,,,,
greasegun ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_greasegun_mp,,,,,,,,,
greasegun ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_greasegun_mp,,,,,,,,,
greasegun ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_greasegun_mp,,,,,,,,,
greasegun ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_greasegun_mp,,,,,,,,,
greasegun ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_greasegun_mp,,,,,,,,,
greasegun snow,weaponCamo,0,ch_camoT2_maindivision_greasegun_mp,,,,,,,,,
greasegun zom_amp,loot,0,,,,,,,,,,
greasegun zom_amp_02,weaponCamo,0,,,,,,,,,,
greasegun zom_amp_03,loot,0,,,,,,,,,,
greasegun zom_amp_04,weaponCamo,0,,,,,,,,,,
greasegun zom_amp_05,weaponCamo,0,,,,,,,,,,
greasegun zom_camo_01,weaponCamo,0,,,,,,,,,,
greasegun zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
greasegun zom_fog_01,loot,0,,,,,,,,,,
greasegun zom_frontline_01,weaponCamo,0,,,,,,,,,,
greasegun zom_madmin_01,weaponCamo,0,,,,,,,,,,
greasegun zom_preorder,loot,0,,,,,,,0x800092,,,
greasegun zom_skin_01,loot,0,,,,,,,,,,
greasegun zom_spat_01,weaponCamo,0,,,,,,,,,,
greasegun zom_spat_02,weaponCamo,0,,,,,,,,,,
greasegun zom_spat_03,weaponCamo,0,,,,,,,,,,
greasegun zom_twitch,weaponCamo,0,,,,,,,,,,
greasegun_loot0_mp,loot,0,,,,,,,,,,
greasegun_loot1_mp,loot,0,,,,,,,,,,
greasegun_loot2_mp,loot,0,,,,,,,,,,
greasegun_loot3_mp,loot,0,,,,,,,,,,
greasegun_mp,weapon,0,,,,,,,,,,
greenspot,weaponCamo,0,,,,,,,,,,
grenade_launcher,attachmentUnlock,0,,,,,,,,,,
grenade_launcher_allies,attachmentUnlock,0,,,,,,,,,,
grenade_launcher_axis,attachmentUnlock,0,,,,,,,,,,
grenade_launcher_m1garand,attachmentUnlock,0,,,,,,,,,,
grip,attachmentUnlock,0,,,,,,,,,,
grip_collection_bar,loot,0,,,,,,,,,,
grip_collection_bar_02,loot,0,,,,,,,,,,
grip_collection_bazooka,loot,0,,,,,,,,,,
grip_collection_bazooka_02,loot,0,,,,,,,,,,
grip_collection_bren,loot,0,,,,,,,,,,
grip_collection_bren_02,loot,0,,,,,,,,,,
grip_collection_community_01,loot,0,,,,,,,,,,
grip_collection_fg42,loot,0,,,,,,,,,,
grip_collection_fg42_02,loot,0,,,,,,,,,,
grip_collection_greasegun,loot,0,,,,,,,,,,
grip_collection_greasegun_02,loot,0,,,,,,,,,,
grip_collection_kar98k,loot,0,,,,,,,,,,
grip_collection_kar98k_02,loot,0,,,,,,,,,,
grip_collection_karabin,loot,0,,,,,,,,,,
grip_collection_karabin_02,loot,0,,,,,,,,,,
grip_collection_leeenfield,loot,0,,,,,,,,,,
grip_collection_leeenfield_02,loot,0,,,,,,,,,,
grip_collection_lewis,loot,0,,,,,,,,,,
grip_collection_lewis_02,loot,0,,,,,,,,,,
grip_collection_luger,loot,0,,,,,,,,,,
grip_collection_luger_02,loot,0,,,,,,,,,,
grip_collection_m1911,loot,0,,,,,,,,,,
grip_collection_m1911_02,loot,0,,,,,,,,,,
grip_collection_m1941,loot,0,,,,,,,,,,
grip_collection_m1941_02,loot,0,,,,,,,,,,
grip_collection_m1a1,loot,0,,,,,,,,,,
grip_collection_m1a1_02,loot,0,,,,,,,,,,
grip_collection_m1garand,loot,0,,,,,,,,,,
grip_collection_m1garand_02,loot,0,,,,,,,,,,
grip_collection_m30,loot,0,,,,,,,,,,
grip_collection_m30_02,loot,0,,,,,,,,,,
grip_collection_m712,loot,0,,,,,,,,,,
grip_collection_m712_02,loot,0,,,,,,,,,,
grip_collection_mg15,loot,0,,,,,,,,,,
grip_collection_mg15_02,loot,0,,,,,,,,,,
grip_collection_mg42,loot,0,,,,,,,,,,
grip_collection_mg42_02,loot,0,,,,,,,,,,
grip_collection_model21,loot,0,,,,,,,,,,
grip_collection_model21_02,loot,0,,,,,,,,,,
grip_collection_mp28,loot,0,,,,,,,,,,
grip_collection_mp28_02,loot,0,,,,,,,,,,
grip_collection_mp40,loot,0,,,,,,,,,,
grip_collection_mp40_02,loot,0,,,,,,,,,,
grip_collection_mtx1_01,loot,0,,,,,,,,,,
grip_collection_mtx1_02,loot,0,,,,,,,,,,
grip_collection_mtx1_03,loot,0,,,,,,,,,,
grip_collection_mtx1_04,loot,0,,,,,,,,,,
grip_collection_mtx1_05,loot,0,,,,,,,,,,
grip_collection_mtx1_06,loot,0,,,,,,,,,,
grip_collection_mtx1_07,loot,0,,,,,,,,,,
grip_collection_mtx1_08,loot,0,,,,,,,,,,
grip_collection_mtx1_09,loot,0,,,,,,,,,,
grip_collection_mtx1_10,loot,0,,,,,,,,,,
grip_collection_mtx1_11,loot,0,,,,,,,,,,
grip_collection_mtx1_12,loot,0,,,,,,,,,,
grip_collection_mtx1_13,loot,0,,,,,,,,,,
grip_collection_mtx1_14,loot,0,,,,,,,,,,
grip_collection_mtx1_15,loot,0,,,,,,,,,,
grip_collection_mtx1_16,loot,0,,,,,,,,,,
grip_collection_mtx1_17,loot,0,,,,,,,,,,
grip_collection_mtx1_18,loot,0,,,,,,,,,,
grip_collection_mtx1_19,loot,0,,,,,,,,,,
grip_collection_mtx1_20,loot,0,,,,,,,,,,
grip_collection_mtx2_01,loot,0,,,,,,,,,,
